title,company,location,link
[전문연구요원/신입가능] 백엔드 엔지니어 - 병역특례,(주)버즈니,서울전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=41612881
[모빌린트][전문연 가능] ASIC Front-end Engineer,(주)모빌린트,경기전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=41629939
AI영상처리 알고리즘 엔지니어,블루닷(주),서울전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=41961116
백엔드 개발자,(주)카비,서울전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=40747859
[모빌린트][전문연 가능]딥러닝 모델 압축 엔지니어,(주)모빌린트,서울전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=41024625
데이터 엔지니어 (DE팀) - 팀장 (8년 이상),(주)발란,서울전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=41897989
[모빌린트][전문연 가능] 소프트웨어 엔지니어,(주)모빌린트,서울전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=41024660
IoT 회로설계 엔지니어,(주)럭스로보,서울전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=41536054
[전문연구요원/신입가능] AI/백엔드 엔지니어 - 병역특례,(주)버즈니,서울전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=41613890
데이터 사이언티스트 (총괄급),(주)카비,서울전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42703701
데이터 사이언티스트 (전문연구요원),(주)카비,서울전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42703676
웹서비스 개발자 시니어,(주)패스트뷰,서울전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42756102
스마트 관광 플랫폼/소프트웨어 개발자 모집(경력/신입),원투씨엠(주),경북 안동시,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42769880
[포티투마루] 챗봇 백엔드 서버 개발자,(주)포티투마루,서울 서초구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42767725
[모빌린트][전문연 가능]딥러닝 알고리즘 엔지니어,(주)모빌린트,서울전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=41023516
[업계1위/신입 초봉5천] A추천 시스템 리서치 엔지니어 (전문연구요원 가능),(주)버즈니,서울전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=41527898
[전문연구요원/신입가능] AI/백엔드(마케팅 분야) - 병역특례,(주)버즈니,서울전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=41614041
[모빌린트] SoC Architect,(주)모빌린트,경기전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=41630345
[업계1위/신입초봉5천] AI/백엔드 엔지니어(마케팅파트) / 전문연구요원 가능,(주)버즈니,서울전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=41527878
[모빌린트][전문연 가능] IP/SoC Verification Engineer,(주)모빌린트,경기전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=41629959
백엔드 개발자,(주)카비,서울전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42426312
영상인식 엔지니어,(주)카비,서울전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42631872
[프론트엔드/서버 개발] IT 엑스퍼트 매니저 채용,(주)원글로벌,서울 강남구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42659047
"backend - R&D, 개발자 채용",(주)미니게이트,서울 강남구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42840502
"Backend 개발 - R&D, 개발",(주)미니게이트,서울 강남구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42840587
"[Backend 개발 - R&D, 개발]",(주)미니게이트,서울전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42841311
Backend 개발 - 플랫폼 운영 & 개발,(주)미니게이트,서울전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42841590
[데이터기술] 데이터엔지니어 (Hadoop) 담당,(주)스마일게이트스토브,경기 성남시 분당구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42854543
[브이알에듀] 2022년 개발 직군 공개채용,(주)브이알에듀,서울 마포구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42733476
부산 본사 - [포코팡 시리즈] 서버 프로그래머 경력직 모집,트리노드 주식회사,부산 해운대구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42766191
[포티투마루] 시스템엔지니어(SE),(주)포티투마루,서울 서초구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42768130
유비쿼스 제품검증팀 & 검증 자동화 신입 / 경력사원 모집,유비쿼스,경기 성남시 분당구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42898460
"㈜원드롭 모바일/웹 서비스, AI 개발  경력/ 신입 모집",(주)원드롭,경기 성남시 중원구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42904584
Electrical HW 경력 채용,(주)인엘씨테크놀러지,대전전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42942654
"서버개발, 백엔드 경력사원 채용(정규직)",옐로시스(주),서울 강남구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42962041
디지털 헬스케어 서비스 분야 백엔드·프론트엔드 개발 경력직,(주)유비플러스,서울 강남구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42993819
[4.5일제] 생물정보 분석 전문가 채용,"제노플랜코리아(주) Genoplan Korea, Inc.",서울 서초구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43017007
"[CARVI] Data Scientist / Head Officer, Senior, Junior",(주)카비,서울 금천구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43026609
데이터 에널리스트 (DA팀) - 팀장 (8년 이상),(주)발란,서울전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43023628
[병역특례] 데이터사이언스 / 영상인식 개발자 전문연구요원,(주)카비,서울 금천구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43026628
[ZUM] 검색 데이터 분석/품질 개선 담당자,줌인터넷(주),서울전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43035517
[클라우드그램] DBA 채용,클라우드그램(주),서울 강남구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42797539
[코스닥 상장사-디어유] Account 개발자 모집,(주)디어유,서울전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=41968609
[코스닥 상장사-디어유] Backend 개발자 모집,(주)디어유,서울전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=41968654
[코스닥 상장사-디어유] 모바일 빌링 결제/정산 개발자 모집,(주)디어유,서울전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=41967773
[다비오] 딥러닝 엔지니어,(주)다비오,서울전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=41154710
[코스닥 상장사-디어유] Messaging 개발자 모집,(주)디어유,서울전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=41968630
DevOps,(주)야나두,서울전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42498763
[핌아시아 떠리몰] 이커머스 개발자 주임/대리/과장 채용,(주)핌아시아,서울 강남구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42687466
백엔드 개발자(APP) / Backend Developer(APP),키즈룹(주),서울전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42687865
Telephony 개발(경력),(주)썬더소프트코리아,경기전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42747354
[Roku] 소프트웨어 엔지니어 (경력) - Multimedia Indexer,(주)엔써즈,서울 중구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42759342
[클라우드그램] Application Architect 채용,클라우드그램(주),서울 강남구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42797091
컴퓨터비전 엔지니어,(주)다비오,서울전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42807498
아이러브커피 클라이언트 개발자 채용,(주)넥스쳐,서울전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42818666
웹/플랫폼 개발자 채용,(주)넥스쳐,서울전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42818645
리눅스 어플리케이션 개발자(Senior) 채용,노을(주),경기전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42672541
데이터 분석가 (Data Analyst) - 인프런 팀이 동료를 구해요,(주)인프랩,경기 성남시 분당구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42690267
데이터 엔지니어,(주)비포플레이,서울전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42756160
비지니스 데이터 분석가,(주)비포플레이,서울전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42757213
고객 상담 시스템 Project Manager (3년 이상),주식회사 위대한상상,서울 서초구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42901548
한국행동과학연구소/과학인재개발원 수시 채용 공고,한국행동과학연구소,서울 강남구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42775678
신약개발 빅데이터 AI 모델개발 및 분석 연구원 (ADLi R&D),(주)에이조스바이오,서울 마포구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42782823
[코스닥 상장사-디어유] JAVA 기반 개발자 모집,(주)디어유,서울 강남구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42958927
2022년 (주)시큐레이어 서비스모델팀 채용,(주)시큐레이어,서울 성동구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42956264
서버/백엔드 개발자 채용,(주)핀업,서울전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42960028
기업부설연구소 의료기기 펌웨어(F/W) 신입/경력 연구원 채용,(주)밀알,대전 유성구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42966603
[ 네트워크 / SDN / JAVA ] 네트워크 분야 R&D 과제 수행,(주)에스비정보기술,경기 의왕시,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42995538
[ AI / 빅데이터 / R&D / 네트워크 ] R&D 신입 AI 연구원 채용,(주)에스비정보기술,경기 의왕시,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42995491
[플랫폼 서비스 기업] BigData 관련 개발자,(주)유비소시어스,서울 금천구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43024118
"[ AI / 네트워크 ] R&D 석,박사 연구원 채용",(주)에스비정보기술,경기 의왕시,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43029921
[청년친화강소기업] (주)핀업 백엔드 개발자 정규직 채용,(주)핀업,서울 강남구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43026244
[Data scientist / Data engineer] 정규직 전환예정 (천안),(주)뤼드코리아,충남 천안시 서북구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43030765
[ICONLOOP] 암호기술 선행개발,(주)아이콘루프,서울 중구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43031090
2022년 상반기 정보보안 엔지니어 채용 - 취약점파트,(주)인섹시큐리티,서울 금천구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43050920
자스텍엠에서 연구소 펌웨어 경력연구원을 모집합니다,(주)자스텍엠,경기 성남시 분당구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43051353
AIDOT 의료인공지능기반 의료영상 분석 연구개발 채용,(주)아이도트,서울 송파구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=43058893
Backend 개발자,(주)스탠다임,서울전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42101804
[티빙] Cloud Engineer,(주)티빙,서울전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=41795885
유니티 개발자(경력자) / 게임 개발자 / unity 채용,(주)에덴룩스,서울 금천구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=40666365
VISION 광학 검사장비 개발자,(주)레이저발테크놀러지,경기전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=41401631
ML Engineer,(주)뤼이드,서울전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=41908006
Data Engineer,(주)뤼이드,서울전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=41907900
데이터 엔지니어,차봇모빌리티(주),서울 성동구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=40541018
로봇 소프트웨어 개발자 모집,(주)도구공간,서울전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42486670
[티빙] 데이터 엔지니어(DW) 경력채용,(주)티빙,서울전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42581479
(주)부린 IT/연구/수자원/경영지원 부문별 신입/ 경력직 채용,(주)부린,서울 동작구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42642067
기상 데이터 분산 처리 시스템 개발자 채용,(주)미래기후,서울 금천구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42822209
[엔젤로보틱스] 로봇 제어 엔지니어  (석사 전문연구요원 가능),(주)엔젤로보틱스,서울전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42842196
SW 개발자 채용 (자동화시스템),(주)드림시스,경기전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42672549
Business Analyst,(주)뤼이드,서울 강남구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42675284
공공/금융 SI/SM 업무 및 응용 S/W 개발 신입/경력자 모집,(주)티에스웨이,경기 의왕시,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42724228
프론트엔드 (웹) 개발자,(주)토이스미스,서울 강남구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42727549
데이터분석 전문가,(주)토이스미스,서울 강남구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42728436
[AI반도체] (주)딥엑스 SW 기술 개발 리드 채용,(주)딥엑스,경기 성남시 분당구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42884293
[AI반도체] (주)딥엑스 컴파일러 엔지니어 채용,(주)딥엑스,경기 성남시 분당구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42885118
[AI반도체] (주)딥엑스 데브옵스(DevOps) 엔지니어 채용,(주)딥엑스,경기 성남시 분당구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42886300
다날핀테크 개발본부 DevOps 경력사원 모집,(주)다날핀테크,경기 성남시 분당구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42747108
[주식회사 구루미] 구루미 영상회의 서버 솔루션 엔지니어 채용,(주)구루미,서울 강남구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42754205
헤이비트 퀀트 데이터 엔지니어,업라이즈(주),경기전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42898442
LASER 응용장비 S/W 개발자,(주)레이저발테크놀러지,경기전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=41375139
Data Analyst (Outcomes),(주)코드스테이츠,서울전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=41578539
Sr. Backend Engineer,(주)뤼이드,서울전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=41907851
게임서버,(주)이스트게임즈,서울 서초구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=40607124
개발PM,(주)파이버폭스,대전전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=40914175
딥러닝 개발자,(주)푸시,서울전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42497645
[경력][강서구] 소프트웨어 개발자 모집,(주)건우솔루션,서울 강서구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42660762
백엔드 서버 전문가,(주)지지큐컴퍼니,서울전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42824364
Oracle GoldenGate 개발자 모집,(주)드림시스,서울전체,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42672576
(세종시) WEB 개발 정규직 채용 공고 - 신입/경력,디엠씨소프트,세종특별자치시,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42846426
[모두싸인] 백엔드 엔지니어,(주)모두싸인,서울 관악구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42878251
[모두싸인] 프론트엔드 엔지니어,(주)모두싸인,서울 관악구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42878255
[AI반도체] (주)딥엑스 NPU SDK (DXNN) 개발 엔지니어 채용,(주)딥엑스,경기 성남시 분당구,https://www.saramin.co.kr/zf_user/jobs/view?rec_idx=42884591
